cartodb_id,the_geom,gisjoin,total,cnty_trct,tracta,countya,statea,name,county,state,year,field_2,otherunspecified,africanlanguages,hebrew,arabic,hungarian,othernorthamericanindian,navajo,otherpacificisland,tagalog,otherasian,vietnamese,laotian,thai,hmong,mon_khmer,korean,japanese,chinese,otherindo_european,otherindic,urdu,hindi,gujarati,persian,armenian,otherslavic,serbo_croatian,polish,russian,greek,scandinavian,otherwestgermanic,yiddish,german,portuguese,italian,frenchcreole,french,spanish,onlyenglish
1889,,3600810089200,8021,8189200,89200,81,36,"Census Tract 892, Queens County, New York",Queens County,New York,2010-2014,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0.071,0,0,0,0,0,0,0,0.002,0,0,0.005,0,0,0,0,0.003,0.148,0,0.003,0.027,0.732
1890,,3600810090700,1167,8190700,90700,81,36,"Census Tract 907, Queens County, New York",Queens County,New York,2010-2014,,0,0,0,0.015,0,0,0,0,0,0.008,0,0,0,0,0,0.074,0,0.226,0,0,0,0.009,0,0.026,0,0.003,0,0,0,0.029,0,0,0,0,0,0.036,0,0,0.118,0.456
1891,,3600810091601,3914,8191601,91601,81,36,"Census Tract 916.01, Queens County, New York",Queens County,New York,2010-2014,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0.005,0,0,0.002,0,0.015,0,0,0.003,0.973
1892,,3600810091800,6,8191800,91800,81,36,"Census Tract 918, Queens County, New York",Queens County,New York,2010-2014,,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
1893,,3600810091900,6072,8191900,91900,81,36,"Census Tract 919, Queens County, New York",Queens County,New York,2010-2014,,0.001,0,0,0,0,0,0,0,0.014,0.019,0,0,0,0,0,0.048,0,0.246,0.005,0.008,0,0.001,0,0.017,0,0,0.005,0.01,0.001,0.003,0,0,0.001,0.005,0,0.004,0,0.01,0.289,0.315
1894,,3600810092200,1964,8192200,92200,81,36,"Census Tract 922, Queens County, New York",Queens County,New York,2010-2014,,0,0,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0.002,0,0,0,0.015,0,0,0,0.034,0,0,0.048,0,0.004,0,0.867
1895,,3600810092500,3516,8192500,92500,81,36,"Census Tract 925, Queens County, New York",Queens County,New York,2010-2014,,0,0,0,0.015,0,0,0,0.005,0.013,0,0,0,0,0,0,0,0,0.179,0,0.011,0.012,0,0,0,0,0.016,0,0.003,0.003,0.006,0,0,0,0,0.009,0.003,0.002,0.006,0.448,0.269
1896,,3600810092800,3461,8192800,92800,81,36,"Census Tract 928, Queens County, New York",Queens County,New York,2010-2014,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0.007,0.009,0,0,0.006,0,0,0.012,0,0.032,0.007,0.919
1897,,3600810092900,5608,8192900,92900,81,36,"Census Tract 929, Queens County, New York",Queens County,New York,2010-2014,,0,0,0,0,0,0,0,0,0.002,0,0.003,0,0,0,0,0.046,0,0.196,0.019,0,0,0,0,0.003,0.005,0,0.006,0.005,0,0.008,0,0,0,0.011,0,0.003,0,0,0.378,0.314
1898,,3600810093401,3504,8193401,93401,81,36,"Census Tract 934.01, Queens County, New York",Queens County,New York,2010-2014,,0,0,0.005,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019,0,0,0,0,0,0,0,0,0,0.024,0.037,0,0,0,0.011,0,0,0,0,0,0.086,0.816
1899,,3600810093402,3743,8193402,93402,81,36,"Census Tract 934.02, Queens County, New York",Queens County,New York,2010-2014,,0.007,0,0.002,0,0.015,0,0,0,0.042,0,0,0,0,0,0,0,0,0.003,0,0,0,0,0,0,0,0.002,0,0.007,0.017,0,0,0,0,0.029,0.01,0.001,0.003,0.003,0.073,0.783
1900,,3600810093800,5322,8193800,93800,81,36,"Census Tract 938, Queens County, New York",Queens County,New York,2010-2014,,0,0.013,0.003,0.001,0.007,0,0,0,0,0,0,0,0,0,0,0.001,0,0.014,0.001,0,0,0.001,0.001,0.001,0,0.002,0,0.07,0.009,0.001,0,0,0.001,0.003,0.002,0.013,0.008,0.003,0.097,0.75
1901,,3600810093900,4651,8193900,93900,81,36,"Census Tract 939, Queens County, New York",Queens County,New York,2010-2014,,0,0.002,0.028,0,0,0,0,0,0.02,0.016,0,0,0,0,0,0.077,0,0.251,0,0,0,0,0,0,0,0.003,0,0,0.004,0.017,0.002,0,0,0.003,0,0.01,0,0.002,0.238,0.327
1902,,3600810094201,3388,8194201,94201,81,36,"Census Tract 942.01, Queens County, New York",Queens County,New York,2010-2014,,0.004,0.02,0.001,0,0,0,0,0,0.006,0,0,0,0,0,0,0.015,0,0.006,0,0,0,0,0,0,0,0,0,0.066,0.024,0.001,0,0,0.001,0,0,0.001,0.007,0.012,0.241,0.593
1903,,3600810094202,4272,8194202,94202,81,36,"Census Tract 942.02, Queens County, New York",Queens County,New York,2010-2014,,0,0.021,0,0,0,0,0,0,0.047,0.009,0,0,0,0,0,0,0,0.011,0,0,0.007,0.008,0,0,0,0,0,0.011,0,0,0,0,0,0,0.011,0.017,0.022,0.004,0.179,0.651
1904,,3600810094203,5164,8194203,94203,81,36,"Census Tract 942.03, Queens County, New York",Queens County,New York,2010-2014,,0,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033,0,0,0,0,0,0,0,0,0.033,0.096,0.031,0,0,0.003,0,0,0,0.006,0.014,0,0.122,0.645
1905,,3600810094500,3753,8194500,94500,81,36,"Census Tract 945, Queens County, New York",Queens County,New York,2010-2014,,0,0,0,0.005,0,0,0,0,0.011,0,0,0,0,0,0,0.009,0,0.095,0,0,0.025,0.012,0.002,0.011,0,0,0.05,0,0.004,0.053,0,0,0,0,0,0.098,0,0,0.225,0.402
1906,,3600810094700,2343,8194700,94700,81,36,"Census Tract 947, Queens County, New York",Queens County,New York,2010-2014,,0,0,0,0.005,0,0,0,0,0.005,0,0,0,0,0,0,0.061,0.01,0.148,0.025,0.012,0.017,0,0,0,0,0,0.021,0,0.008,0.005,0,0,0,0.012,0.003,0.024,0,0,0.38,0.265
1907,,3600810095400,4739,8195400,95400,81,36,"Census Tract 954, Queens County, New York",Queens County,New York,2010-2014,,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032,0.009,0.004,0,0,0,0.014,0,0,0,0.014,0.01,0,0,0,0.001,0.001,0,0.001,0,0.005,0.154,0.728
1908,,3600810096400,3742,8196400,96400,81,36,"Census Tract 964, Queens County, New York",Queens County,New York,2010-2014,,0,0.008,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023,0,0.01,0,0,0,0,0,0.002,0,0.005,0.002,0,0,0,0,0,0,0,0.024,0.006,0.198,0.72
1909,,3600810097202,2073,8197202,97202,81,36,"Census Tract 972.02, Queens County, New York",Queens County,New York,2010-2014,,0,0.121,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0,0,0.012,0,0,0,0,0,0,0,0.021,0.01,0.211,0.618
1910,,3600810097203,6453,8197203,97203,81,36,"Census Tract 972.03, Queens County, New York",Queens County,New York,2010-2014,,0,0.018,0.004,0.006,0,0,0,0,0,0,0,0,0,0,0,0.016,0.002,0,0,0.013,0,0,0,0,0,0,0,0.013,0,0,0,0,0,0,0,0,0.039,0,0.283,0.606
1911,,3600810097204,3304,8197204,97204,81,36,"Census Tract 972.04, Queens County, New York",Queens County,New York,2010-2014,,0,0.018,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0.006,0,0.005,0,0.003,0.002,0,0,0,0,0,0.002,0.003,0.002,0.002,0,0,0.005,0.002,0,0.003,0.057,0.008,0.176,0.704
1912,,3600810097300,2011,8197300,97300,81,36,"Census Tract 973, Queens County, New York",Queens County,New York,2010-2014,,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0.047,0,0,0,0,0,0,0,0,0.019,0.009,0,0.142,0,0,0,0.004,0,0.085,0,0,0.093,0.6
1913,,3600810098100,2144,8198100,98100,81,36,"Census Tract 981, Queens County, New York",Queens County,New York,2010-2014,,0,0,0,0.014,0,0,0,0,0.005,0.025,0,0,0.007,0,0,0.047,0,0.148,0,0,0,0,0,0,0,0,0.005,0.009,0.005,0.063,0,0,0,0,0,0.1,0,0.005,0.137,0.432
1914,,3600810098700,2478,8198700,98700,81,36,"Census Tract 987, Queens County, New York",Queens County,New York,2010-2014,,0,0,0.004,0.004,0,0,0,0,0.015,0,0,0,0,0,0,0.047,0,0.039,0.003,0.004,0.014,0.004,0,0,0.01,0.002,0.026,0.006,0.021,0.103,0,0,0,0.013,0,0.029,0,0,0.077,0.577
1915,,3600810099100,5813,8199100,99100,81,36,"Census Tract 991, Queens County, New York",Queens County,New York,2010-2014,,0,0,0,0,0,0,0,0,0.006,0,0,0,0,0,0,0.038,0,0.063,0.007,0,0,0.006,0.002,0.008,0,0.009,0.013,0,0.007,0.066,0,0,0.002,0.004,0,0.059,0,0.01,0.125,0.575
1916,,3600810099200,3656,8199200,99200,81,36,"Census Tract 992, Queens County, New York",Queens County,New York,2010-2014,,0,0.006,0,0.018,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0.039,0,0,0,0,0,0,0.001,0.016,0.007,0.259,0.653
1917,,3600810099701,2367,8199701,99701,81,36,"Census Tract 997.01, Queens County, New York",Queens County,New York,2010-2014,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084,0.003,0.103,0.008,0,0.008,0,0,0,0,0,0.008,0.022,0.019,0.084,0,0,0,0,0,0.012,0,0,0.044,0.605
1918,,3600810099703,4107,8199703,99703,81,36,"Census Tract 997.03, Queens County, New York",Queens County,New York,2010-2014,,0,0.002,0,0,0.006,0,0,0,0,0,0,0,0,0,0,0.13,0,0.024,0.021,0,0,0,0,0.02,0.002,0,0.03,0,0.005,0.064,0,0,0.002,0,0,0.014,0,0,0.037,0.641
1919,,3600810099704,6737,8199704,99704,81,36,"Census Tract 997.04, Queens County, New York",Queens County,New York,2010-2014,,0,0,0.017,0,0.003,0,0,0,0,0.031,0,0,0,0,0,0.113,0,0.079,0.007,0.013,0,0,0.008,0,0,0,0.007,0.022,0.003,0.011,0,0,0.004,0,0,0.019,0,0.005,0.07,0.588
1920,,3600810099705,2410,8199705,99705,81,36,"Census Tract 997.05, Queens County, New York",Queens County,New York,2010-2014,,0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0.145,0,0.118,0.056,0,0,0,0,0,0.114,0,0,0,0,0.033,0,0,0.023,0,0.014,0,0,0,0.049,0.444
1921,,3600810099801,6687,8199801,99801,81,36,"Census Tract 998.01, Queens County, New York",Queens County,New York,2010-2014,,0,0.035,0,0.012,0,0,0,0,0.008,0,0,0,0,0,0,0.001,0,0.008,0.002,0,0,0,0,0,0,0.001,0,0,0.014,0.001,0,0.001,0.001,0.001,0,0.001,0.014,0.003,0.148,0.749
1922,,3600810099802,4948,8199802,99802,81,36,"Census Tract 998.02, Queens County, New York",Queens County,New York,2010-2014,,0,0.078,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0.007,0.163,0.001,0,0,0,0,0,0,0,0.007,0.159,0.581
1923,,3600810100801,2023,81100801,100801,81,36,"Census Tract 1008.01, Queens County, New York",Queens County,New York,2010-2014,,0,0.021,0.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0.003,0,0,0,0,0,0.043,0.007,0,0,0.022,0.012,0.101,0.762
1924,,3600810100802,7786,81100802,100802,81,36,"Census Tract 1008.02, Queens County, New York",Queens County,New York,2010-2014,,0,0.006,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.004,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0.005,0,0,0,0.058,0.002,0.257,0.618
1925,,3600810101001,9019,81101001,101001,81,36,"Census Tract 1010.01, Queens County, New York",Queens County,New York,2010-2014,,0,0.003,0.018,0.018,0,0,0,0,0.002,0.003,0,0,0,0,0,0,0,0.036,0,0,0,0.001,0,0,0.001,0,0,0,0.017,0.001,0,0,0.011,0,0,0.003,0.005,0.011,0.306,0.565
1926,,3600810101002,3992,81101002,101002,81,36,"Census Tract 1010.02, Queens County, New York",Queens County,New York,2010-2014,,0,0,0.088,0.002,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0.002,0.101,0.001,0,0,0.012,0.005,0.001,0.004,0,0.004,0.101,0.674
1927,,3600810101700,5633,81101700,101700,81,36,"Census Tract 1017, Queens County, New York",Queens County,New York,2010-2014,,0,0,0.002,0,0,0,0,0,0,0.005,0,0,0,0,0,0.012,0.026,0.122,0,0.022,0,0,0,0.003,0,0,0.04,0,0.009,0.02,0,0,0,0,0,0.12,0,0,0.038,0.582
1928,,3600810102900,3350,81102900,102900,81,36,"Census Tract 1029, Queens County, New York",Queens County,New York,2010-2014,,0,0,0,0.006,0.007,0,0,0,0.01,0.003,0,0,0,0,0,0.092,0,0.048,0,0,0.005,0,0,0.008,0,0,0.038,0,0.003,0.05,0,0,0,0.013,0,0.107,0,0.015,0.133,0.462
1929,,3600810103201,6511,81103201,103201,81,36,"Census Tract 1032.01, Queens County, New York",Queens County,New York,2010-2014,,0,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019,0.005,0.294,0.66
1930,,3600810103202,6012,81103202,103202,81,36,"Census Tract 1032.02, Queens County, New York",Queens County,New York,2010-2014,,0.025,0.012,0.034,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0.001,0.001,0,0,0.013,0.001,0.001,0,0,0,0.018,0.007,0,0.003,0.016,0,0.291,0.569
1931,,3600810103300,3803,81103300,103300,81,36,"Census Tract 1033, Queens County, New York",Queens County,New York,2010-2014,,0,0,0.001,0,0,0,0,0,0,0.005,0,0,0,0,0,0.083,0,0.097,0,0,0,0,0,0,0,0.007,0.02,0.003,0,0.071,0,0,0,0.003,0,0.161,0,0.002,0.05,0.495
1932,,3600810103900,6529,81103900,103900,81,36,"Census Tract 1039, Queens County, New York",Queens County,New York,2010-2014,,0,0,0,0.011,0,0,0,0,0.002,0,0.002,0,0,0,0,0.038,0.031,0.163,0.042,0.003,0,0,0,0,0.011,0.005,0.01,0,0,0.114,0,0,0,0,0.004,0.061,0,0.004,0.124,0.376
1933,,3600810104700,6392,81104700,104700,81,36,"Census Tract 1047, Queens County, New York",Queens County,New York,2010-2014,,0,0,0.002,0.003,0,0,0,0,0.006,0,0,0,0,0,0,0.056,0.008,0.203,0.008,0,0,0.012,0,0.033,0,0.009,0,0,0.018,0.058,0.003,0,0,0,0,0.12,0,0,0.145,0.316
1934,,3600810105900,3614,81105900,105900,81,36,"Census Tract 1059, Queens County, New York",Queens County,New York,2010-2014,,0,0,0,0.01,0,0,0,0,0.015,0.021,0.015,0,0,0,0,0.039,0,0.144,0.01,0,0,0,0,0.003,0,0.003,0.024,0.006,0,0.08,0,0,0.008,0.002,0,0.071,0,0,0.079,0.47
1935,,3600810107201,1908,81107201,107201,81,36,"Census Tract 1072.01, Queens County, New York",Queens County,New York,2010-2014,,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0,0,0,0,0,0,0,0.003,0,0.013,0.003,0,0,0,0,0.003,0,0.009,0,0,0.031,0.93
1936,,3600810108500,2588,81108500,108500,81,36,"Census Tract 1085, Queens County, New York",Queens County,New York,2010-2014,,0,0,0.002,0,0.005,0,0,0,0.002,0,0.008,0,0,0,0,0.054,0,0.315,0,0,0,0,0,0,0.005,0.009,0.031,0,0,0.024,0,0,0,0,0,0.036,0,0,0.059,0.449
1937,,3600810109300,3226,81109300,109300,81,36,"Census Tract 1093, Queens County, New York",Queens County,New York,2010-2014,,0,0,0,0,0.002,0,0,0.007,0,0.024,0,0,0,0,0,0.114,0,0.087,0.01,0.007,0,0,0.013,0.015,0.008,0.017,0.01,0,0.021,0.091,0,0,0.001,0.004,0,0.022,0,0.002,0.127,0.419
1938,,3600810109700,1522,81109700,109700,81,36,"Census Tract 1097, Queens County, New York",Queens County,New York,2010-2014,,0,0,0,0.016,0,0,0,0,0.006,0.016,0,0,0.039,0,0,0.051,0,0.054,0,0.009,0.006,0,0,0,0,0,0.065,0,0.014,0.049,0,0,0,0.003,0.044,0.028,0,0,0.083,0.516
1939,,3600810109900,3808,81109900,109900,81,36,"Census Tract 1099, Queens County, New York",Queens County,New York,2010-2014,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071,0,0.128,0,0,0,0,0,0,0,0.003,0,0.017,0,0.015,0.004,0,0,0.002,0,0.025,0,0.001,0.178,0.555
1940,,3600810111300,2508,81111300,111300,81,36,"Census Tract 1113, Queens County, New York",Queens County,New York,2010-2014,,0.002,0,0,0,0.009,0,0,0,0.002,0.005,0,0,0.002,0,0,0.137,0,0.185,0,0,0,0,0,0,0.002,0.007,0,0.027,0.008,0.038,0,0,0,0,0,0.027,0,0.007,0.071,0.471
1941,,3600810112300,2098,81112300,112300,81,36,"Census Tract 1123, Queens County, New York",Queens County,New York,2010-2014,,0,0,0,0,0,0,0,0.006,0.003,0.013,0.013,0,0.009,0,0,0.21,0,0.18,0.002,0.01,0,0.007,0,0,0,0,0,0,0,0.016,0,0.004,0,0,0,0.01,0,0.006,0.197,0.313
1942,,3600810112900,2002,81112900,112900,81,36,"Census Tract 1129, Queens County, New York",Queens County,New York,2010-2014,,0,0,0.016,0,0,0,0,0,0.004,0,0,0,0,0,0,0.18,0.009,0.058,0.002,0,0,0,0,0,0,0.003,0,0.002,0,0.035,0,0,0.002,0.006,0,0.027,0,0.004,0.036,0.612
1943,,3600810113300,1566,81113300,113300,81,36,"Census Tract 1133, Queens County, New York",Queens County,New York,2010-2014,,0,0,0,0.054,0,0,0,0,0,0.006,0,0,0,0,0,0.05,0.034,0.1,0,0,0,0.009,0,0,0,0,0,0.028,0,0.08,0,0,0,0,0.01,0.021,0,0,0.084,0.523
1944,,3600810113900,3284,81113900,113900,81,36,"Census Tract 1139, Queens County, New York",Queens County,New York,2010-2014,,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0.192,0,0.087,0.005,0.013,0.025,0,0,0.006,0.01,0,0,0,0.012,0.055,0,0,0.003,0,0.006,0.045,0,0,0.147,0.389
1945,,3600810114100,2094,81114100,114100,81,36,"Census Tract 1141, Queens County, New York",Queens County,New York,2010-2014,,0,0,0.008,0,0,0,0,0,0.011,0.007,0,0,0,0,0,0.093,0,0.114,0.011,0.001,0,0,0,0,0,0.003,0.028,0.005,0.008,0.062,0,0,0,0.011,0,0.025,0,0.006,0.074,0.535
1946,,3600810114700,1892,81114700,114700,81,36,"Census Tract 1147, Queens County, New York",Queens County,New York,2010-2014,,0,0,0.004,0.05,0,0,0,0,0.002,0.002,0.005,0,0,0,0,0.162,0,0.156,0,0,0.024,0,0,0,0,0,0,0,0,0.014,0,0,0,0.004,0,0.049,0,0,0.091,0.435
1947,,3600810115100,1081,81115100,115100,81,36,"Census Tract 1151, Queens County, New York",Queens County,New York,2010-2014,,0,0,0,0,0,0,0,0,0.007,0,0.011,0,0,0,0,0.134,0,0.13,0.006,0.043,0,0,0,0,0,0,0.004,0,0,0.035,0.004,0,0,0.003,0,0.011,0,0,0.022,0.589
1948,,3600810115500,2467,81115500,115500,81,36,"Census Tract 1155, Queens County, New York",Queens County,New York,2010-2014,,0,0,0,0,0,0,0,0,0.014,0,0,0,0,0,0,0.107,0,0.328,0,0.023,0,0.043,0,0,0.002,0,0,0,0,0.016,0,0,0,0,0,0.015,0,0,0.249,0.203
1949,,3600810115700,3133,81115700,115700,81,36,"Census Tract 1157, Queens County, New York",Queens County,New York,2010-2014,,0,0,0.01,0,0,0,0,0.017,0.019,0.005,0,0,0,0,0,0.278,0,0.338,0,0.014,0,0.011,0,0,0.003,0,0,0,0,0.029,0,0,0,0,0,0.012,0,0,0.012,0.252
1950,,3600810115900,4211,81115900,115900,81,36,"Census Tract 1159, Queens County, New York",Queens County,New York,2010-2014,,0,0,0,0,0,0,0,0,0.004,0.002,0,0,0,0,0,0.249,0,0.381,0,0.051,0,0.006,0.005,0,0,0,0,0.011,0,0.009,0,0,0,0,0,0.004,0.005,0,0.121,0.154
1951,,3600810116100,4422,81116100,116100,81,36,"Census Tract 1161, Queens County, New York",Queens County,New York,2010-2014,,0,0,0,0,0,0,0,0.004,0.001,0,0.006,0,0,0,0,0.215,0,0.358,0.04,0.008,0,0.01,0,0.002,0,0,0,0.001,0.003,0.001,0,0,0,0.001,0.014,0.001,0.003,0,0.201,0.13
1952,,3600810116300,8882,81116300,116300,81,36,"Census Tract 1163, Queens County, New York",Queens County,New York,2010-2014,,0,0,0,0.001,0.001,0,0,0,0.003,0,0,0,0,0,0,0.219,0,0.424,0,0.021,0.009,0.001,0,0.016,0,0.001,0.005,0.001,0.004,0.006,0,0,0.003,0,0,0.006,0.005,0.01,0.122,0.143
1953,,3600810116700,1796,81116700,116700,81,36,"Census Tract 1167, Queens County, New York",Queens County,New York,2010-2014,,0,0,0,0,0,0,0,0,0,0.013,0,0,0,0,0,0.217,0,0.254,0.003,0,0,0.047,0,0,0,0,0.006,0,0,0.017,0,0,0,0,0.006,0.006,0,0,0.304,0.128
1954,,3600810117100,2712,81117100,117100,81,36,"Census Tract 1171, Queens County, New York",Queens County,New York,2010-2014,,0,0,0,0.002,0,0,0,0,0.008,0,0,0,0,0,0,0.288,0,0.142,0,0.006,0,0,0,0,0,0,0,0.002,0.003,0.059,0,0,0,0,0.006,0.019,0,0,0.266,0.2
1955,,3600810117500,4625,81117500,117500,81,36,"Census Tract 1175, Queens County, New York",Queens County,New York,2010-2014,,0,0,0,0,0.002,0,0,0,0.026,0,0.016,0,0,0,0,0.296,0,0.16,0.002,0,0,0.008,0,0,0.014,0.003,0,0.05,0,0.011,0,0,0,0.003,0,0.03,0,0,0.062,0.317
1956,,3600810118100,1609,81118100,118100,81,36,"Census Tract 1181, Queens County, New York",Queens County,New York,2010-2014,,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0.149,0,0.255,0.006,0,0,0,0.002,0,0,0,0,0.042,0,0.162,0,0,0,0,0,0.04,0,0,0.044,0.299
1957,,3600810118500,2036,81118500,118500,81,36,"Census Tract 1185, Queens County, New York",Queens County,New York,2010-2014,,0,0.012,0,0,0,0,0,0,0.05,0.004,0,0,0,0,0,0.322,0,0.189,0.007,0,0.007,0,0,0,0.008,0,0.004,0.008,0.004,0.043,0,0,0,0,0,0.019,0,0,0.183,0.139
1958,,3600810118700,2179,81118700,118700,81,36,"Census Tract 1187, Queens County, New York",Queens County,New York,2010-2014,,0,0,0,0.017,0,0,0,0,0.008,0,0,0,0,0,0,0.132,0,0.296,0.013,0.068,0.017,0,0,0.005,0,0,0,0,0,0.018,0,0,0,0,0,0,0,0,0.237,0.189
1959,,3600810118900,2566,81118900,118900,81,36,"Census Tract 1189, Queens County, New York",Queens County,New York,2010-2014,,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0.123,0,0.562,0,0.063,0,0.012,0.007,0,0,0,0,0,0,0.013,0,0,0,0,0,0.002,0,0.002,0.06,0.154
1960,,3600810119100,3222,81119100,119100,81,36,"Census Tract 1191, Queens County, New York",Queens County,New York,2010-2014,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185,0,0.292,0.013,0,0,0,0,0,0,0,0,0,0,0.007,0,0,0,0,0,0.002,0,0,0.257,0.243
1961,,3600810119300,2096,81119300,119300,81,36,"Census Tract 1193, Queens County, New York",Queens County,New York,2010-2014,,0,0,0.008,0,0,0,0,0,0,0.003,0,0,0,0,0,0.221,0,0.282,0.01,0,0,0,0,0,0,0.012,0,0,0,0.03,0,0,0,0,0,0.007,0,0,0.092,0.334
1962,,3600810119500,1283,81119500,119500,81,36,"Census Tract 1195, Queens County, New York",Queens County,New York,2010-2014,,0,0,0,0,0,0,0,0,0.019,0,0,0,0,0,0,0.083,0,0.187,0.019,0,0,0,0,0,0.028,0,0,0,0.001,0.003,0,0,0,0,0.004,0.004,0,0,0.26,0.392
1963,,3600810119900,1517,81119900,119900,81,36,"Census Tract 1199, Queens County, New York",Queens County,New York,2010-2014,,0,0,0.01,0,0,0,0,0,0.001,0,0,0,0,0,0,0.127,0,0.25,0,0.206,0,0.003,0,0,0.005,0,0,0,0,0.033,0,0,0,0,0,0.007,0.013,0,0.08,0.265
1964,,3600810120100,1646,81120100,120100,81,36,"Census Tract 1201, Queens County, New York",Queens County,New York,2010-2014,,0.006,0,0,0,0,0,0,0.004,0.171,0,0,0,0.005,0,0,0,0,0.472,0,0.049,0.026,0.015,0,0.014,0,0.012,0,0,0,0.002,0,0,0,0.006,0,0,0,0,0.063,0.156
1965,,3600810120300,1625,81120300,120300,81,36,"Census Tract 1203, Queens County, New York",Queens County,New York,2010-2014,,0,0,0,0.003,0,0,0,0.014,0.007,0,0,0,0,0,0,0,0.004,0.501,0,0.039,0.03,0.026,0.055,0,0,0,0,0,0,0.05,0,0,0,0,0.012,0,0,0,0.083,0.174
1966,,3600810120500,2579,81120500,120500,81,36,"Census Tract 1205, Queens County, New York",Queens County,New York,2010-2014,,0,0,0,0,0,0,0,0,0.031,0.042,0,0,0,0,0,0.044,0,0.527,0.003,0.015,0.067,0,0,0,0,0,0,0,0.077,0,0,0.003,0,0,0,0.002,0,0,0.079,0.111
1967,,3600810120700,2727,81120700,120700,81,36,"Census Tract 1207, Queens County, New York",Queens County,New York,2010-2014,,0,0,0,0,0,0,0,0,0.029,0.008,0,0,0.002,0,0,0.103,0.005,0.234,0.007,0,0,0.022,0.007,0.005,0,0.001,0.011,0.021,0.027,0.045,0,0,0,0.01,0,0.004,0,0.002,0.177,0.282
1968,,3600810121500,4127,81121500,121500,81,36,"Census Tract 1215, Queens County, New York",Queens County,New York,2010-2014,,0,0.007,0,0.018,0,0,0,0,0.036,0.023,0.007,0,0,0,0,0,0.024,0.441,0,0.014,0.023,0,0.004,0,0,0,0,0.006,0,0.007,0,0,0,0.002,0,0.027,0,0,0.169,0.192
1969,,3600810122300,3627,81122300,122300,81,36,"Census Tract 1223, Queens County, New York",Queens County,New York,2010-2014,,0,0,0.044,0.011,0,0,0,0,0.017,0.006,0,0,0,0,0,0.031,0,0.271,0.01,0.019,0.047,0,0,0.018,0,0,0.001,0.002,0.044,0.013,0,0,0.008,0.008,0.002,0.012,0,0.009,0.105,0.322
1970,,3600810122701,10145,81122701,122701,81,36,"Census Tract 1227.01, Queens County, New York",Queens County,New York,2010-2014,,0,0,0,0,0,0,0,0.004,0.023,0,0,0,0,0,0,0.003,0.001,0.209,0.005,0,0.011,0.001,0,0.005,0,0,0,0,0.026,0,0,0,0.002,0,0.003,0.001,0.003,0.002,0.204,0.497
1971,,3600810122702,5878,81122702,122702,81,36,"Census Tract 1227.02, Queens County, New York",Queens County,New York,2010-2014,,0,0.006,0,0.031,0,0,0,0,0.003,0,0,0,0,0,0,0.051,0,0.065,0,0.029,0,0,0,0,0.002,0,0,0,0.059,0.004,0,0,0.004,0,0,0,0.009,0.005,0.254,0.477
